"Lote","Item","Posição","Razão Social","Documento","Lance","Marca","Modelo","ME","Classificado","Habilitado"
"50","17","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","30368,0000","ÁTICA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"50","18","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","30368,0000","ÁTICA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"50","19","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","30368,0000","ÁTICA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"50","20","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","30368,0000","ÁTICA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"50","21","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","30368,0000","ÁTICA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"50","22","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","30368,0000","ÁTICA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"50","23","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","30368,0000","ÁTICA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"51","1","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","1398,0000","ATUAL","IMPRESSO/ FISICO","SIM","SIM","SIM"
"52","1","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","1000,0000","BRINQUE BOOK","IMPRESSO/ FISICO","SIM","SIM","SIM"
"53","1","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","7000,0000","COMPANHIA DAS LETRINHAS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"53","1","2","REAL EDITORA E DISTRIBUIDORA LTDA","04381586000132","7100,0000","Companhia da Letrinhas","Papel couchê","NÃO","SIM","SIM"
"53","2","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","7000,0000","COMPANHIA DAS LETRINHAS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"53","2","2","REAL EDITORA E DISTRIBUIDORA LTDA","04381586000132","7100,0000","Companhia da Letrinhas","Off set","NÃO","SIM","SIM"
"53","3","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","7000,0000","COMPANHIA DAS LETRINHAS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"53","3","2","REAL EDITORA E DISTRIBUIDORA LTDA","04381586000132","7100,0000","Companhia da Letrinhas","Off set","NÃO","SIM","SIM"
"53","4","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","7000,0000","COMPANHIA DAS LETRINHAS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"53","4","2","REAL EDITORA E DISTRIBUIDORA LTDA","04381586000132","7100,0000","Companhia da Letrinhas","Off set","NÃO","SIM","SIM"
"53","5","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","7000,0000","COMPANHIA DAS LETRINHAS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"53","5","2","REAL EDITORA E DISTRIBUIDORA LTDA","04381586000132","7100,0000","Companhia da Letrinhas","Off set","NÃO","SIM","SIM"
"53","6","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","7000,0000","COMPANHIA DAS LETRINHAS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"53","6","2","REAL EDITORA E DISTRIBUIDORA LTDA","04381586000132","7100,0000","Companhia da Letrinhas","Off set","NÃO","SIM","SIM"
"53","7","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","7000,0000","COMPANHIA DAS LETRINHAS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"53","7","2","REAL EDITORA E DISTRIBUIDORA LTDA","04381586000132","7100,0000","Companhia da Letrinhas","Off set","NÃO","SIM","SIM"
"54","1","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","4992,0000","DCL","IMPRESSO/ FISICO","SIM","SIM","SIM"
"55","1","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","7760,0000","EDITORA DO BRASIL","IMPRESSO/ FISICO","SIM","SIM","SIM"
"55","2","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","7760,0000","EDITORA DO BRASIL","IMPRESSO/ FISICO","SIM","SIM","SIM"
"55","3","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","7760,0000","EDITORA DO BRASIL","IMPRESSO/ FISICO","SIM","SIM","SIM"
"55","4","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","7760,0000","EDITORA DO BRASIL","IMPRESSO/ FISICO","SIM","SIM","SIM"
"55","5","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","7760,0000","EDITORA DO BRASIL","IMPRESSO/ FISICO","SIM","SIM","SIM"
"55","6","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","7760,0000","EDITORA DO BRASIL","IMPRESSO/ FISICO","SIM","SIM","SIM"
"56","1","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","11384,0000","EUREKA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"56","2","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","11384,0000","EUREKA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"56","3","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","11384,0000","EUREKA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"56","4","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","11384,0000","EUREKA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"56","5","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","11384,0000","EUREKA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"56","6","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","11384,0000","EUREKA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"56","7","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","11384,0000","EUREKA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"56","8","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","11384,0000","EUREKA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"56","9","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","11384,0000","EUREKA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"56","10","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","11384,0000","EUREKA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"56","11","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","11384,0000","EUREKA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"56","12","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","11384,0000","EUREKA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"56","13","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","11384,0000","EUREKA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"56","14","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","11384,0000","EUREKA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"56","15","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","11384,0000","EUREKA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"56","16","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","11384,0000","EUREKA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"57","1","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","4100,0000","FAROL HQ","IMPRESSO/ FISICO","SIM","SIM","SIM"
"57","2","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","4100,0000","FAROL HQ","IMPRESSO/ FISICO","SIM","SIM","SIM"
"57","3","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","4100,0000","FAROL HQ","IMPRESSO/ FISICO","SIM","SIM","SIM"
"57","4","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","4100,0000","FAROL HQ","IMPRESSO/ FISICO","SIM","SIM","SIM"
"57","5","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","4100,0000","FAROL HQ","IMPRESSO/ FISICO","SIM","SIM","SIM"
"58","1","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","996,0000","FORMATO","IMPRESSO/ FISICO","SIM","SIM","SIM"
"59","1","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","9762,0000","FTD","IMPRESSO/ FISICO","SIM","SIM","SIM"
"59","2","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","9762,0000","FTD","IMPRESSO/ FISICO","SIM","SIM","SIM"
"59","3","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","9762,0000","FTD","IMPRESSO/ FISICO","SIM","SIM","SIM"
"59","4","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","9762,0000","FTD","IMPRESSO/ FISICO","SIM","SIM","SIM"
"59","5","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","9762,0000","FTD","IMPRESSO/ FISICO","SIM","SIM","SIM"
"59","6","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","9762,0000","FTD","IMPRESSO/ FISICO","SIM","SIM","SIM"
"59","7","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","9762,0000","FTD","IMPRESSO/ FISICO","SIM","SIM","SIM"
"59","8","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","9762,0000","FTD","IMPRESSO/ FISICO","SIM","SIM","SIM"
"60","1","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","1120,0000","GAUDÍ","IMPRESSO/ FISICO","SIM","SIM","SIM"
"61","1","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","850,0000","GIRASSOL","IMPRESSO/ FISICO","SIM","SIM","SIM"
"61","1","2","EDUARDO J. SANTOS & CIA LTDA","66143678000131","1100,0000","GIRASSOL","CONTE UMA FÁBULA","SIM","SIM","SIM"
"61","1","3","REAL EDITORA E DISTRIBUIDORA LTDA","04381586000132","1944,0000","Girassol","Off set","NÃO","SIM","SIM"
"61","2","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","850,0000","GIRASSOL","IMPRESSO/ FISICO","SIM","SIM","SIM"
"61","2","2","EDUARDO J. SANTOS & CIA LTDA","66143678000131","1100,0000","GIRASSOL","TURMA DA MÔNICA","SIM","SIM","SIM"
"61","2","3","REAL EDITORA E DISTRIBUIDORA LTDA","04381586000132","1944,0000","Girassol","Papel couchê","NÃO","SIM","SIM"
"62","1","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","17000,0000","GLOBAL","IMPRESSO/ FISICO","SIM","SIM","SIM"
"62","1","2","REAL EDITORA E DISTRIBUIDORA LTDA","04381586000132","18900,0000","Global","Papel couchê","NÃO","SIM","SIM"
"62","2","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","17000,0000","GLOBAL","IMPRESSO/ FISICO","SIM","SIM","SIM"
"62","2","2","REAL EDITORA E DISTRIBUIDORA LTDA","04381586000132","18900,0000","Global","Off set","NÃO","SIM","SIM"
"62","3","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","17000,0000","GLOBAL","IMPRESSO/ FISICO","SIM","SIM","SIM"
"62","3","2","REAL EDITORA E DISTRIBUIDORA LTDA","04381586000132","18900,0000","Global","Off set","NÃO","SIM","SIM"
"62","4","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","17000,0000","GLOBAL","IMPRESSO/ FISICO","SIM","SIM","SIM"
"62","4","2","REAL EDITORA E DISTRIBUIDORA LTDA","04381586000132","18900,0000","Global","Off set","NÃO","SIM","SIM"
"62","5","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","17000,0000","GLOBAL","IMPRESSO/ FISICO","SIM","SIM","SIM"
"62","5","2","REAL EDITORA E DISTRIBUIDORA LTDA","04381586000132","18900,0000","Global","Papel couchê","NÃO","SIM","SIM"
"62","6","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","17000,0000","GLOBAL","IMPRESSO/ FISICO","SIM","SIM","SIM"
"62","6","2","REAL EDITORA E DISTRIBUIDORA LTDA","04381586000132","18900,0000","Global","Off set","NÃO","SIM","SIM"
"62","7","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","17000,0000","GLOBAL","IMPRESSO/ FISICO","SIM","SIM","SIM"
"62","7","2","REAL EDITORA E DISTRIBUIDORA LTDA","04381586000132","18900,0000","Global","Off set","NÃO","SIM","SIM"
"62","8","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","17000,0000","GLOBAL","IMPRESSO/ FISICO","SIM","SIM","SIM"
"62","8","2","REAL EDITORA E DISTRIBUIDORA LTDA","04381586000132","18900,0000","Global","Off set","NÃO","SIM","SIM"
"62","9","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","17000,0000","GLOBAL","IMPRESSO/ FISICO","SIM","SIM","SIM"
"62","9","2","REAL EDITORA E DISTRIBUIDORA LTDA","04381586000132","18900,0000","Global","Off set","NÃO","SIM","SIM"
"62","10","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","17000,0000","GLOBAL","IMPRESSO/ FISICO","SIM","SIM","SIM"
"62","10","2","REAL EDITORA E DISTRIBUIDORA LTDA","04381586000132","18900,0000","Global","Papel couchê","NÃO","SIM","SIM"
"62","11","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","17000,0000","GLOBAL","IMPRESSO/ FISICO","SIM","SIM","SIM"
"62","11","2","REAL EDITORA E DISTRIBUIDORA LTDA","04381586000132","18900,0000","Global","Papel couchê","NÃO","SIM","SIM"
"62","12","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","17000,0000","GLOBAL","IMPRESSO/ FISICO","SIM","SIM","SIM"
"62","12","2","REAL EDITORA E DISTRIBUIDORA LTDA","04381586000132","18900,0000","Global","Papel couchê","NÃO","SIM","SIM"
"62","13","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","17000,0000","GLOBAL","IMPRESSO/ FISICO","SIM","SIM","SIM"
"62","13","2","REAL EDITORA E DISTRIBUIDORA LTDA","04381586000132","18900,0000","Global","Papel couchê","NÃO","SIM","SIM"
"62","14","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","17000,0000","GLOBAL","IMPRESSO/ FISICO","SIM","SIM","SIM"
"62","14","2","REAL EDITORA E DISTRIBUIDORA LTDA","04381586000132","18900,0000","Global","Papel couchê","NÃO","SIM","SIM"
"62","15","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","17000,0000","GLOBAL","IMPRESSO/ FISICO","SIM","SIM","SIM"
"62","15","2","REAL EDITORA E DISTRIBUIDORA LTDA","04381586000132","18900,0000","Global","Papel couchê","NÃO","SIM","SIM"
"62","16","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","17000,0000","GLOBAL","IMPRESSO/ FISICO","SIM","SIM","SIM"
"62","16","2","REAL EDITORA E DISTRIBUIDORA LTDA","04381586000132","18900,0000","Global","Papel couchê","NÃO","SIM","SIM"
"63","1","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","2900,0000","GLOBINHO","IMPRESSO/ FISICO","SIM","SIM","SIM"
"63","2","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","2900,0000","GLOBINHO","IMPRESSO/ FISICO","SIM","SIM","SIM"
"64","1","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","2900,0000","GLOBO","IMPRESSO/ FISICO","SIM","SIM","SIM"
"64","1","2","REAL EDITORA E DISTRIBUIDORA LTDA","04381586000132","3196,0000","Globo","Off set","NÃO","SIM","SIM"
"64","2","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","2900,0000","GLOBO","IMPRESSO/ FISICO","SIM","SIM","SIM"
"64","2","2","REAL EDITORA E DISTRIBUIDORA LTDA","04381586000132","3196,0000","Globo","Papel couchê","NÃO","SIM","SIM"
"65","1","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","680,0000","HAPPY BOOKS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"66","1","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","980,0000","JOSÉ OLYMPIO","IMPRESSO/ FISICO","SIM","SIM","SIM"
"67","1","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","8100,0000","MANDALA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"67","2","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","8100,0000","MANDALA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"67","3","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","8100,0000","MANDALA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"67","4","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","8100,0000","MANDALA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"67","5","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","8100,0000","MANDALA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"67","6","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","8100,0000","MANDALA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"67","7","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","8100,0000","MANDALA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"67","8","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","8100,0000","MANDALA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"67","9","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","8100,0000","MANDALA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"68","1","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","7158,0000","MELHORAMENTOS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"68","1","2","EDUARDO J. SANTOS & CIA LTDA","66143678000131","8200,0000","MELHORAMENTOS","A FANTÁSTICA FÁBRICA DE VIDROS","SIM","SIM","SIM"
"68","1","3","REAL EDITORA E DISTRIBUIDORA LTDA","04381586000132","11736,0000","Melhoramentos","Papel couchê","NÃO","SIM","SIM"
"68","2","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","7158,0000","MELHORAMENTOS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"68","2","2","EDUARDO J. SANTOS & CIA LTDA","66143678000131","8200,0000","MELHORAMENTOS","AS HISTÓRIAS FANTÁSTICAS DO BARÃO DE MÜNCHAUSEN","SIM","SIM","SIM"
"68","2","3","REAL EDITORA E DISTRIBUIDORA LTDA","04381586000132","11736,0000","Melhoramentos","Papel couchê","NÃO","SIM","SIM"
"68","3","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","7158,0000","MELHORAMENTOS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"68","3","2","EDUARDO J. SANTOS & CIA LTDA","66143678000131","8200,0000","MELHORAMENTOS","AS PERNAS DE PAU DE NICOLAU","SIM","SIM","SIM"
"68","3","3","REAL EDITORA E DISTRIBUIDORA LTDA","04381586000132","11736,0000","Melhoramentos","Papel couchê","NÃO","SIM","SIM"
"68","4","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","7158,0000","MELHORAMENTOS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"68","4","2","EDUARDO J. SANTOS & CIA LTDA","66143678000131","8200,0000","MELHORAMENTOS","DE GRÃO EM GRÃO O SUCESSO VEM NA MÃO","SIM","SIM","SIM"
"68","4","3","REAL EDITORA E DISTRIBUIDORA LTDA","04381586000132","11736,0000","Melhoramentos","Papel couchê","NÃO","SIM","SIM"
"68","5","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","7158,0000","MELHORAMENTOS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"68","5","2","EDUARDO J. SANTOS & CIA LTDA","66143678000131","8200,0000","MELHORAMENTOS","MENINA DAS ESTRELAS","SIM","SIM","SIM"
"68","5","3","REAL EDITORA E DISTRIBUIDORA LTDA","04381586000132","11736,0000","Melhoramentos","Off set","NÃO","SIM","SIM"
"68","6","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","7158,0000","MELHORAMENTOS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"68","6","2","EDUARDO J. SANTOS & CIA LTDA","66143678000131","8200,0000","MELHORAMENTOS","MENINA NINA","SIM","SIM","SIM"
"68","6","3","REAL EDITORA E DISTRIBUIDORA LTDA","04381586000132","11736,0000","Melhoramentos","Off set","NÃO","SIM","SIM"
"68","7","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","7158,0000","MELHORAMENTOS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"68","7","2","EDUARDO J. SANTOS & CIA LTDA","66143678000131","8200,0000","MELHORAMENTOS","MEU PÉ DE LARANJA LIMA","SIM","SIM","SIM"
"68","7","3","REAL EDITORA E DISTRIBUIDORA LTDA","04381586000132","11736,0000","Melhoramentos","Off set","NÃO","SIM","SIM"
"68","8","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","7158,0000","MELHORAMENTOS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"68","8","2","EDUARDO J. SANTOS & CIA LTDA","66143678000131","8200,0000","MELHORAMENTOS","O MENINO MARROM","SIM","SIM","SIM"
"68","8","3","REAL EDITORA E DISTRIBUIDORA LTDA","04381586000132","11736,0000","Melhoramentos","Papel couchê","NÃO","SIM","SIM"
"68","9","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","7158,0000","MELHORAMENTOS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"68","9","2","EDUARDO J. SANTOS & CIA LTDA","66143678000131","8200,0000","MELHORAMENTOS","O MENINO QUADRADINHO","SIM","SIM","SIM"
"68","9","3","REAL EDITORA E DISTRIBUIDORA LTDA","04381586000132","11736,0000","Melhoramentos","Papel couchê","NÃO","SIM","SIM"
"68","10","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","7158,0000","MELHORAMENTOS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"68","10","2","EDUARDO J. SANTOS & CIA LTDA","66143678000131","8200,0000","MELHORAMENTOS","OUTRO COMO EU, SÓ DAQUI A MIL ANOS","SIM","SIM","SIM"
"68","10","3","REAL EDITORA E DISTRIBUIDORA LTDA","04381586000132","11736,0000","Melhoramentos","Off set","NÃO","SIM","SIM"
"68","11","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","7158,0000","MELHORAMENTOS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"68","11","2","EDUARDO J. SANTOS & CIA LTDA","66143678000131","8200,0000","MELHORAMENTOS","UM CANTINHO SÓ PRA MIM","SIM","SIM","SIM"
"68","11","3","REAL EDITORA E DISTRIBUIDORA LTDA","04381586000132","11736,0000","Melhoramentos","Papel couchê","NÃO","SIM","SIM"
"68","12","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","7158,0000","MELHORAMENTOS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"68","12","2","EDUARDO J. SANTOS & CIA LTDA","66143678000131","8200,0000","MELHORAMENTOS","UMA PROFESSORA MUITO MALUQUINHA","SIM","SIM","SIM"
"68","12","3","REAL EDITORA E DISTRIBUIDORA LTDA","04381586000132","11736,0000","Melhoramentos","Off set","NÃO","SIM","SIM"
"69","1","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","10796,0000","MODERNA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"69","1","2","DF COMERCIO E SERVIÇO DE ATACADO E VAREJO LTDA","40275966000156","11097,0000","moderna","livro","NÃO","SIM","SIM"
"69","2","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","10796,0000","MODERNA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"69","2","2","DF COMERCIO E SERVIÇO DE ATACADO E VAREJO LTDA","40275966000156","11097,0000","modena","livro","NÃO","SIM","SIM"
"69","3","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","10796,0000","MODERNA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"69","3","2","DF COMERCIO E SERVIÇO DE ATACADO E VAREJO LTDA","40275966000156","11097,0000","moderna","livro","NÃO","SIM","SIM"
"69","4","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","10796,0000","MODERNA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"69","4","2","DF COMERCIO E SERVIÇO DE ATACADO E VAREJO LTDA","40275966000156","11097,0000","moderna","livro","NÃO","SIM","SIM"
"69","5","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","10796,0000","MODERNA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"69","5","2","DF COMERCIO E SERVIÇO DE ATACADO E VAREJO LTDA","40275966000156","11097,0000","moderna","livro","NÃO","SIM","SIM"
"69","6","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","10796,0000","MODERNA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"69","6","2","DF COMERCIO E SERVIÇO DE ATACADO E VAREJO LTDA","40275966000156","11097,0000","moderna","livro","NÃO","SIM","SIM"
"69","7","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","10796,0000","MODERNA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"69","7","2","DF COMERCIO E SERVIÇO DE ATACADO E VAREJO LTDA","40275966000156","11097,0000","moderna","livro","NÃO","SIM","SIM"
"69","8","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","10796,0000","MODERNA","IMPRESSO/ FISICO","SIM","SIM","SIM"
"69","8","2","DF COMERCIO E SERVIÇO DE ATACADO E VAREJO LTDA","40275966000156","11097,0000","moderna","livro","NÃO","SIM","SIM"
"70","1","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","1096,0000","MUNDO BENVIRÁ","IMPRESSO/ FISICO","SIM","SIM","SIM"
"71","1","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","1200,0000","PEIRÓPOLIS","IMPRESSO/ FISICO","SIM","SIM","SIM"
"72","1","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","1200,0000","PEQUENA ZAHAR","IMPRESSO/ FISICO","SIM","SIM","SIM"
"73","1","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","2788,0000","PROJETO","IMPRESSO/ FISICO","SIM","SIM","SIM"
"73","2","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","2788,0000","PROJETO","IMPRESSO/ FISICO","SIM","SIM","SIM"
"73","3","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","2788,0000","PROJETO","IMPRESSO/ FISICO","SIM","SIM","SIM"
"74","1","1","SONAR EDITORA E COMERCIO DE LIVROS LTDA","11491749000103","398,0000","RIDEEL","IMPRESSO/ FISICO","SIM","SIM","SIM"
